text,date,user,sentiment,query,__index_level_0__
Friday night... And I'm not doing anything!!  But I might go have some tacos at the lunch truck in Pasadena .... Just maybe. ,Fri May 29 16:45:32 PDT 2009,Chela87,0,NO_QUERY,24966
"is insanely happy that her body finally got used to the doxycycline, for she'd go insane if she had to spend another 2 weeks feeling dead ",Sun May 10 08:33:41 PDT 2009,johnnysapples,0,NO_QUERY,1508
@scratchybird arrr. Wrap up warm. Take a flask. Don't get too damp  Tweet later.,Sun Jun 07 00:37:11 PDT 2009,Woody_in_MK,1,NO_QUERY,48259
Leavin Bjs. good times.  casa here i come!,Tue Jun 02 21:38:54 PDT 2009,studblvd,1,NO_QUERY,43457
hmm another late night? yes. up till 6? I don't think so. At least I got to talk to @jordan1617  that made my night!,Mon Jun 15 00:54:09 PDT 2009,elizabethxxx,1,NO_QUERY,49416
i would much rather be revising for these dreaded english exams all week .. &quot;IT&quot; is totally boring!    ... does anyone actually like &quot; ...,Mon Jun 01 04:03:47 PDT 2009,gemzagirl818,0,NO_QUERY,4696
OMG this tooth is the death of me  gettin it pulled on Monday ,Wed Jun 17 12:04:37 PDT 2009,ThisIsConstanza,0,NO_QUERY,46307
@soniachoquette Oh Snap! I wish I knew. I would have loved to attend. I just started tapping into you as a resource. Love the cards! ,Mon May 18 01:35:16 PDT 2009,sharonkparker,1,NO_QUERY,9152
Im addicted to NSN now. I Love Christofer Drew. Charles Thanks alot ,Mon Jun 01 18:50:26 PDT 2009,KrizaCalimlim,1,NO_QUERY,30748
@vctrryn I used to watch Dollhouse but then I forgot about it  It wasn't my favorite.. it had a pretty cool concept though.,Sun Jun 07 16:21:05 PDT 2009,jaybabe,0,NO_QUERY,40126
@guudssie Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,Mon Jun 15 15:24:38 PDT 2009,tweeteradder8,1,NO_QUERY,10624
My birthday balloon is still flying and ive had it since April 7th ,Sat Jun 06 04:34:54 PDT 2009,GeemaPee,1,NO_QUERY,34442
@alcides @microft lol sure.. next FRAK will have rubber ducks ,Mon Apr 20 04:08:51 PDT 2009,rubenfonseca,1,NO_QUERY,27203
"I spent 52 paying bills today. Goodbye money, it was fun while it lasted... ",Tue Apr 07 04:27:13 PDT 2009,SindySpyder,0,NO_QUERY,5354
@DezDaniels I'm wondering if I was really supposed to be there.  I got a call from someone else asking if I wanted to go.  Can't though. ,Sat May 02 12:37:04 PDT 2009,zendric,0,NO_QUERY,15829
The  Reemergence of Vionnet was a good tip off  http://bit.ly/WcgAO,Wed Jun 03 02:26:37 PDT 2009,dcholland,1,NO_QUERY,37530
"@CorinaBecker tehe, that's the point. ",Sat May 30 20:19:20 PDT 2009,MaAnMujunkie,1,NO_QUERY,41431
"@bibliolatrist I'm writing a story where a main characters is an amateur astronomer, and I'm nothing of the sort! Thanks for the recs! ",Wed Jun 03 03:20:42 PDT 2009,renay,1,NO_QUERY,44774
"@papercathedrals yes, except with no classes and homework! except i still have those sometimes ... um... oh now i am sad. ",Tue Jun 16 18:28:00 PDT 2009,glitterandtwang,0,NO_QUERY,22830
why am i perpetually sleepy..   maybe i should stop eating so much for lunch. that'd be a good start.,Thu Jun 18 11:36:51 PDT 2009,rsong1,0,NO_QUERY,47717
@tak_notice aww ,Sat Jun 20 21:43:46 PDT 2009,1MELISSAL,0,NO_QUERY,45804
I need to go to go out. I'm lonely. I'm bored and I miss him. ,Tue Jun 16 03:03:07 PDT 2009,muncheethunder,0,NO_QUERY,10978
I wanna play rollerblades all over again ,Mon Jun 15 06:10:43 PDT 2009,sarahshahnaz,0,NO_QUERY,15432
"what am I going to do? ... if nobody pays me attention, what a shame  [[losing my faith...]]",Thu Jun 25 08:53:02 PDT 2009,lucianaluraschi,0,NO_QUERY,6627
@SallysChateau Painful thoughts now about Agas and bare... legs ,Wed Jun 03 01:11:47 PDT 2009,LucyWhittington,1,NO_QUERY,6761
@destroytheearth working  on a Sat! Shocking.,Sat Jun 20 01:36:35 PDT 2009,nextread,0,NO_QUERY,29798
@PlaneMad u mean physically design? or the software? ,Wed Jun 03 03:59:22 PDT 2009,thenewbnb,1,NO_QUERY,23767
@froufield MUST come everyday. but slack lor. ,Sun May 31 02:48:36 PDT 2009,dayaroslan,1,NO_QUERY,5588
@pattidigh and right after World Peace...shipping costs?  ,Sat Jun 06 06:35:15 PDT 2009,MarilynM,1,NO_QUERY,45780
And zachary  josh keeps butt dialing me wtfff!,Sat May 16 19:18:55 PDT 2009,ampillionaire,0,NO_QUERY,43741
@this_way_sheepy  hey face! ,Sat Jun 06 17:07:17 PDT 2009,DNyC3,1,NO_QUERY,40920
"Awh, guy here at work got a new gf who won't let him fuck others. He looks sad.   why are so many people so jealous?",Mon Jun 22 11:29:43 PDT 2009,CrazySlutty,0,NO_QUERY,34426
"Ever since I started following #funnelcakefriday was started @SixFlags, I've really wanted funnel cake.  ... Or a churro. Or fried dough.",Fri Jun 05 09:02:30 PDT 2009,plasticstars,0,NO_QUERY,32105
"GUYS, farrah fawcett, ed mcmahon, and david carradine died within the same month.  this is making me emo right now.",Thu Jun 25 10:02:13 PDT 2009,luciusmalfoy,0,NO_QUERY,24455
"@blondieann Wow. I've never owned china.  Never saw the point. Neat heirloom, though. Take a photo some time, if it's handy.",Tue Jun 16 07:33:18 PDT 2009,Nerdessence,1,NO_QUERY,21142
i miss you  te extrano much amor,Sat May 16 20:28:03 PDT 2009,txtemnow,0,NO_QUERY,20035
a balloon just flew by the window ,Sun May 31 06:01:23 PDT 2009,siphotwit,1,NO_QUERY,23167
@nelson4free HI! ,Mon Jun 01 16:27:24 PDT 2009,miss_natasha,1,NO_QUERY,10823
Sleep is such a waste of time. I wish I could get by on 3-4 hours of it instead of needing 6-8 ,Sun Jun 07 17:54:33 PDT 2009,Shinobi_Boa,0,NO_QUERY,9522
@marginatasnaily you have us .we love &amp; understand u 2  xxxx,Mon Jun 15 01:44:52 PDT 2009,Brandystrippers,1,NO_QUERY,15723
@TeenCelebBuzz no problem it's me @JoeJisthebest on my other twitter please follow me i had to many tweets ,Sat Jun 06 13:14:12 PDT 2009,SelGomezFans,0,NO_QUERY,28126
"@AmandaPhilip ,@jamiemcflyx, @chazgazzer, @RobynHumes thank you for following me ",Fri May 29 18:37:43 PDT 2009,mankyroo,1,NO_QUERY,43597
Is still applying for jobs ,Mon Jun 01 01:41:34 PDT 2009,shootingstar88,0,NO_QUERY,28705
@ClareMARS I KNOW. so foolish of me  xx,Sat Jun 06 11:15:03 PDT 2009,AJZx,0,NO_QUERY,5121
@JackoBTC naw  all i could think when i saw your tweet was that akon song xD,Sun May 31 05:56:22 PDT 2009,emmzalmighty,0,NO_QUERY,20162
@iamglennie @TizzySizzleberg Poor DEW - Hope he eats his Wheaties 6/13   Get em girls....,Sat May 30 07:17:11 PDT 2009,SusieSprinkle,1,NO_QUERY,7650
"@VitoriaCampos Thanks. I'm way better now! I hope you get better soon too!  Nm, aye! I have exams next week and I am defo not studying atm",Tue Jun 02 02:51:20 PDT 2009,maddieisawesome,1,NO_QUERY,11610
Just finished my sushi snack pack and realised I forgot all about the wasabi! ,Thu Jun 25 06:58:14 PDT 2009,PonderingBlonde,0,NO_QUERY,42190
@Slow3000 I'll do my very best  pity you can't come.. Greetings!,Sat Jun 06 06:07:26 PDT 2009,terhechte,1,NO_QUERY,10418
I'm going to king's island tomorrow. ,Tue Jun 02 03:27:10 PDT 2009,stephypuck,1,NO_QUERY,34673
"All done! Played really well, shot 75  going to get lunch",Sun May 31 15:25:37 PDT 2009,ev1leddie,1,NO_QUERY,31561
@violentinnocent Just in time to get in a Happy Birthday ,Sat May 30 21:51:09 PDT 2009,classicgirl821,1,NO_QUERY,10045
I wish i live in USA ,Sun May 31 12:52:22 PDT 2009,sinnersxjockers,0,NO_QUERY,28137
Photo: campusbeef: ï¿½HAHAHA!  youï¿½re very welcome! keep tumblring eh?! http://tumblr.com/x5j1pgvqi,Mon May 04 00:22:11 PDT 2009,neekeeyeek,1,NO_QUERY,46343
@yoshie40 a god damn super-duper chronic insomniac ,Tue Jun 16 03:15:20 PDT 2009,ryanmathieson,1,NO_QUERY,39848
@svetaaa Heck no! Internet PDA is A-OK.  *pounces and kisses you a million times*,Mon Jun 01 22:49:51 PDT 2009,jamesdemonaco,1,NO_QUERY,14465
"@PlanetHoth Me too, even though it's about 300 years too late for @female_revan and me to be in it. ",Thu Jun 04 11:26:21 PDT 2009,carthonasi,0,NO_QUERY,5031
Worst birthday ever ,Mon Jun 15 12:31:49 PDT 2009,chelswilliams,0,NO_QUERY,20941
cant believe @laraduckytay is leaving on thursday ,Fri Jun 19 05:18:13 PDT 2009,Ellypoo,0,NO_QUERY,32723
(--- Checkn myself in Twitter rehab. ,Sun Jun 07 20:20:18 PDT 2009,IAMSY,0,NO_QUERY,12364
Its cold and rainy here at the beach. Not fun! All my friends are gone.....nothing to do and no one to talk to!!  Wish no one left,Thu Jun 18 09:14:03 PDT 2009,Avalanch153,0,NO_QUERY,7773
"http://bit.ly/swFDo , @GentleSinner, remember this? ",Sat Jun 06 14:49:38 PDT 2009,jessicamloring,1,NO_QUERY,32725
ahora si.. drinking coffee ,Mon May 18 05:58:00 PDT 2009,kastor,1,NO_QUERY,29266
@bikeguy59 @lexikav im here now  i watched the 1st 2 periods with a friend at a bar. im home now. LET'S GO RED WINGS. 3-1 #redwings ,Sat May 30 19:08:42 PDT 2009,mannycalavera,1,NO_QUERY,11251
I hate sunburn  the kids are gonna love beating me up tonight!,Mon Jun 01 06:06:02 PDT 2009,LilEpopMaggie,0,NO_QUERY,35638
@AndrewBravener  I'm sure they miss you too.,Thu May 14 04:00:38 PDT 2009,VivaLaAden,0,NO_QUERY,26923
watchin casualty ,Sat Apr 18 13:24:26 PDT 2009,laurenaax,1,NO_QUERY,11655
"I went to the store today andsaw a little boy that looked like Alex  now, eating chicken fajitas and watching Lakers get beat.",Mon Jun 01 00:11:12 PDT 2009,affordableEli,0,NO_QUERY,48141
@akeemjamal you definitely would've had fun!  xoxo ,Sun May 17 18:16:33 PDT 2009,littlemissglitz,1,NO_QUERY,23568
"Well, video card is dead, so I've got the Eee hooked up to external monitor and drives. This could be interesting. ",Sun May 31 16:01:54 PDT 2009,SonoranDragon,1,NO_QUERY,34127
@JohnLloydTaylor I liked it and idk if other ppl recognized that it was u but I was like that's jt that's awesome  what's up?,Sun Jun 07 20:41:34 PDT 2009,daishatmccray,1,NO_QUERY,15528
@faderhead damn... that sucks...  do  you know which kind of tumor?,Fri Jun 05 09:11:00 PDT 2009,tcspeaker,0,NO_QUERY,26700
is really over being sick.. Not very fun  Damn tonsillitis,Mon Jun 01 04:55:39 PDT 2009,reggy250,0,NO_QUERY,26359
Hey @alyankovic will we ever see you near Mississippi again? No stop on the tour  #WeirdAl  (#WeirdAl live &gt; http://ustre.am/3nDH),Tue Jun 16 17:17:47 PDT 2009,MagicZack,0,NO_QUERY,17574
"@jjstoner11 haha lol i love my cat! Oh cool, theres some pretty cool people playing V festival - including yourself ",Mon Jun 15 17:41:22 PDT 2009,RickyDoig,1,NO_QUERY,31180
@LGD_X heh  OMFG do u even know lauren cyrus ????,Sun May 31 11:18:00 PDT 2009,jojojoanna1112,1,NO_QUERY,17779
@IrishSmiley Morning  How's you on this lovely sunny Monday?,Mon Jun 01 00:03:31 PDT 2009,Jen_Waller,1,NO_QUERY,23223
@itsevan ugh why not? Billy ray says he does but he never does to me ,Fri May 29 22:58:11 PDT 2009,neftali45,0,NO_QUERY,22910
@mrs757 Oooo kay... ,Fri Jun 19 17:57:35 PDT 2009,Reel_Love,0,NO_QUERY,44952
All the oil couldnt completely save the kozha kozha sepankizhangu Shyam brought  Bad Buy!!!,Sun May 10 20:01:06 PDT 2009,sangishyam,0,NO_QUERY,36460
studying for math prov. not fun  thinking next time ill start studying a little earlier next time,Sat Jun 20 13:31:26 PDT 2009,Sarahwilkerson,0,NO_QUERY,49460
oh yeah... happy Mothers day to every mom out there and to my friend's moms ,Sat May 09 21:16:26 PDT 2009,nanda_t,1,NO_QUERY,6541
Fun show.Fun night.  I think this was a good preview what summer will look like ! Seriously can't wait !!,Sat May 30 21:41:18 PDT 2009,RoxxBC,1,NO_QUERY,25678
A tiny piece of my computer chipped off!  http://yfrog.com/5kxfnqj,Fri Jun 19 16:06:02 PDT 2009,samikay,0,NO_QUERY,29034
Its sunday morning and birds are chirping. Hoping for the best and praying that its the best. ,Sun May 10 01:47:08 PDT 2009,broken_beauty,1,NO_QUERY,43707
hittin up th3 city I guess sulivans tonit3...th3n home sle3py time missin @jaymoneyallpro ,Sun May 10 19:41:02 PDT 2009,sh3zlikeastar,0,NO_QUERY,7383
Going to get my hair done.  i need blonde!,Sun Jun 07 00:32:00 PDT 2009,rubydouglasm,1,NO_QUERY,5418
Go to Espaï¿½a !!!!!!!!!!!!!!!!!!!!!!!!!!! Good afternoon! ,Sat May 30 04:43:39 PDT 2009,Audrey__B,1,NO_QUERY,4120
Morning Twitter Birds! I actually slept again. WOOHOO! But my allergies are killing me.  Oh nos!,Wed Jun 03 03:54:18 PDT 2009,EricaLeigh777,0,NO_QUERY,2532
@JasmineJstew OMG. Im so sorry 2 hear that.  I pray they find the culprit ASAP!!! &gt;:o,Tue Jun 16 06:06:28 PDT 2009,IamDoctorIan,0,NO_QUERY,15266
I'm bummed that yesterday was a holiday here and the DPD dude is still MIA with my packages.. which means I'll get them next week now ,Fri May 22 05:52:33 PDT 2009,Wheresaddie,0,NO_QUERY,29102
I could really go a @Delta_Goodrem hug right now  break ups suck ass,Sun May 31 01:32:23 PDT 2009,mcm17,0,NO_QUERY,27383
@markus3486 if so we wanna be part of it! ,Fri May 29 12:35:39 PDT 2009,Stransky,1,NO_QUERY,33700
@morganschoeling yeah i'm at work!  and yes I kinda got things figured out lol I like this lol,Sun May 17 23:05:31 PDT 2009,johnnapierce,0,NO_QUERY,34047
"@StudioFairy well I hope not. 12th graders have final exams so when they are taking them, we don't have to go to school. ",Sat May 02 03:01:21 PDT 2009,dovilee,1,NO_QUERY,29324
I loooove Bandung. I'm almost live here ,Sat Jun 20 00:22:25 PDT 2009,faaaannnyy,0,NO_QUERY,14515
2 down 3 to go i'm thinkin just give me a &quot;C&quot; in this bitch and it'll all b good! ,Mon Jun 15 12:45:15 PDT 2009,Velvet_E_Smoov,1,NO_QUERY,22840
"Gosh, I didn't know Firefox 3.5 beta had its own error console. all it needs now is its own inline inspect element. sweet ",Sat May 30 04:25:50 PDT 2009,dayosuperstar,1,NO_QUERY,20398
@witenike Let me see what I can do to hook up my some of my Blackhawks peoples not in Chi-town. ,Mon May 18 07:01:37 PDT 2009,KatharinaDawn,1,NO_QUERY,9333
@cassi_hl @fancypance me too...instead I get loud people who scream and smoke in the hallway... ,Sat May 30 14:31:12 PDT 2009,22q,0,NO_QUERY,43698
"Beach with the fam @DavidEOsborne, @samskimusic,  liz and kyle...I wish @QCBoutique could come  http://myloc.me/4G94",Sat Jun 20 11:10:17 PDT 2009,abby_wabby,0,NO_QUERY,34340
working on yet another OTYS-feature ,Sat May 30 06:14:24 PDT 2009,beebeebas,1,NO_QUERY,18944
@rebeccargh sadly he awoke by himself ,Sun Jun 21 03:39:53 PDT 2009,temporaryscars,0,NO_QUERY,36954
"@eastermoon eeeeeeee where did you get that from??    Just off to bed hun, speak to you tomorrow xxxx",Fri May 29 15:38:29 PDT 2009,psychodwarf,1,NO_QUERY,21344
Pizzadienst oder Chinamann  ?  I seriously can't decide here... ,Fri Jun 19 01:29:11 PDT 2009,Miss_1and1,0,NO_QUERY,15509
"@jcubed1 Dang! Of course, I'm just jealous 'cuz I didn't think of it first ",Fri May 29 16:06:08 PDT 2009,lipodoc,0,NO_QUERY,20467
Damn. Most good things are coming out later this year like New Moon and L4D 2 ,Tue Jun 02 01:20:43 PDT 2009,praisedapoj,0,NO_QUERY,32483
Finally home. ,Sat May 30 11:50:52 PDT 2009,leylageeker,1,NO_QUERY,36256
Woken up from two hours of fever dreams to find that my post is back and I have a phone message from an awesome girl ,Mon Jun 01 22:25:32 PDT 2009,Infinite_gist,1,NO_QUERY,30349
"My Arm, leg, back and stomach burns just went tan...my forehead burn however, is red and sore and now I have a headache ",Tue Jun 02 14:59:25 PDT 2009,gillianwalsh,0,NO_QUERY,6623
"Always said it ... arts feed the soul  The main lady of them all, Mother Nature that is ... she adores the arts, walk hand in hand! ;)",Sun May 03 09:47:07 PDT 2009,ecodust,1,NO_QUERY,9392
"@tantonik I'm so happy to have him here longer, but only another mil wife can understand the mixed emotions and frustration. Thanks ",Fri May 29 16:30:48 PDT 2009,HellcatBetty,1,NO_QUERY,19237
"watching laguna beach. And i need to stop. The Graduation Episode is just making me cry, because thats us. And thats him, tomorrow. ",Tue Jun 16 16:39:20 PDT 2009,MeganMitchell92,0,NO_QUERY,16506
@msdanynic after game 1 i got a lil worried about the excitement level of the finals...but it's improving ,Sun Jun 07 19:50:32 PDT 2009,just_jess_jess,1,NO_QUERY,36480
"Watching TV with sister, she has to go home tomorrow  my mom and dad are getting a divorse and the house is pretty crazy.",Mon Jun 15 20:36:57 PDT 2009,Bradleigh2469,0,NO_QUERY,48691
"Awww, missing my music library now. Wish I didn't have to deal with phone calls and customers at work ",Mon May 18 01:55:46 PDT 2009,sexy_sophia,0,NO_QUERY,48595
"holy jaysis, have had NO time to twitter today ",Fri May 22 07:51:40 PDT 2009,juliedeb,0,NO_QUERY,12215
"@patrick_f henshaw left the show.    i'm not happy either. i thought it was a gimmick, but i checked, &amp; he's done. ",Sun May 31 04:46:49 PDT 2009,scribblegurl,0,NO_QUERY,9303
MAKING my first twitter account ,Sun Jun 07 19:18:50 PDT 2009,samuraimax5,1,NO_QUERY,22125
@ingridinthecity mmk  now go sleep and get better x,Mon Jun 01 13:05:53 PDT 2009,cow_grrrl,1,NO_QUERY,30742
class tonight... can't watch The Ultimatum!!!     ,Tue Jun 02 02:36:30 PDT 2009,casperheng,0,NO_QUERY,34101
"Leaving Michigan, 7 hour drive!! Can't wait2 be home but 4 now this frappichino will tie me over ",Sun May 17 11:09:29 PDT 2009,catweber,1,NO_QUERY,2448
"Need to get some sleep, work tomorrow. Sucks. ",Mon Jun 01 22:37:11 PDT 2009,Lydiajohn13,0,NO_QUERY,8224
@mynamesnemo1 tell me about it ,Sun Jun 21 08:46:03 PDT 2009,princelili,0,NO_QUERY,33559
@aplusk me and like 15 of my friends are doin this!! haha its so good ,Fri May 29 18:39:43 PDT 2009,judysue02,1,NO_QUERY,6018
@genethis get off of me. stop rubbing your oil on my jacket ,Wed Jun 03 07:36:12 PDT 2009,Dayawonton,1,NO_QUERY,278
looking at summmmmmer pictures ,Sat Jun 06 13:26:52 PDT 2009,shooooby,1,NO_QUERY,20580
About to dye my hair and do my nails ,Mon May 04 05:28:46 PDT 2009,Jennnnnny,1,NO_QUERY,4936
@Dorkus_ was just wondering what ur daily random Adam fact #4 will be?! ,Sun May 31 14:49:42 PDT 2009,irishgirl57,1,NO_QUERY,38615
@tinafightsfire  National Band Aid week ,Sun May 17 06:01:58 PDT 2009,Safety012,1,NO_QUERY,48130
"@lusterbunny Ooh hello, thanks for following  I love my crow ring ",Sat May 30 15:35:54 PDT 2009,savamaloy,1,NO_QUERY,42017
@kayels Yeah we may get a bonus   #F1,Sun Jun 07 03:50:37 PDT 2009,jayegan,1,NO_QUERY,48017
oh great more problems with my macbook case cracking ,Sat May 30 23:11:50 PDT 2009,jaysonkingsbeer,0,NO_QUERY,22314
just saw the inside of our new house for the first time. not very excited  ill have lived in 4 different places in the past 10 months! wow,Sun Jun 07 17:43:34 PDT 2009,KendallLeighG,0,NO_QUERY,46565
chillin in mi nanz sunroom.....by myself......i'm a total sadact ,Sun Jun 21 08:55:57 PDT 2009,louize101,0,NO_QUERY,8990
What do u call tat heels with shoe lace? Would love to live in nyc. ,Sat May 30 07:05:07 PDT 2009,bettybobby,1,NO_QUERY,3706
@victoriaquinnxo Wow Cape Breton is a niice island! ,Sun Jun 07 05:04:22 PDT 2009,Ju_Ju_Juha,1,NO_QUERY,17731
"@SlainwithSatan wow... you missed my song for you btw, you weren't on ",Sun May 10 20:44:54 PDT 2009,NovaObscure,0,NO_QUERY,38283
Wow our fire sucks now we are going to play on the playground  RussianRoulette,Fri May 29 20:34:59 PDT 2009,CrissyOMG,1,NO_QUERY,16124
@Cyanidesyd Hey! We will be posting samples of our music in about 3-4 weeks. Very excited! ,Sun May 17 11:05:16 PDT 2009,DontpanicPA,1,NO_QUERY,36264
just got back from the most boring orchestra event of the year....me and my quartet ROCKED it ,Sat Apr 18 09:36:54 PDT 2009,canyahearmenow3,1,NO_QUERY,44741
"F you, wind, for breaking my cute new polka dotted umbrella. ",Mon Jun 22 14:18:13 PDT 2009,angieO13,0,NO_QUERY,29347
On FB and I see a video of me doing my secret dance.... I'm going to hurt my friends!! omg Im sooo embarassed ,Sat May 30 11:46:17 PDT 2009,Mezmereyezz8,0,NO_QUERY,38628
"Aww man, my internet isn't working in my apartment right now.  At least I have my iPhone. x_x",Sun May 17 07:02:06 PDT 2009,thesaraghina,0,NO_QUERY,27275
"@Marievh arf,mais que cache le mot &quot;ambiance&quot;? ",Mon Jun 15 03:03:14 PDT 2009,jorisvdd,1,NO_QUERY,6660
